,bath,bhk,building_status,rate_persqft,area _insqft,location,property_type,construction_status,price
3225,3,3,1,5500,1687,Nallagandla Tellapur Road,1,0,92.78
3226,3,3,1,4697,1490,Nallagandla Tellapur Road,1,1,69.99
3227,3,3,1,4960,1875,Nallagandla Tellapur Road,1,1,93.0
3229,3,2,1,4899,1530,PJR Layout Miyapur,1,0,74.95
3230,2,2,1,2500,1205,PJR Layout Miyapur,1,0,30.12
3231,2,2,1,2500,1205,PJR Layout Miyapur,1,0,30.12
3232,2,2,1,4300,1075,Pragathi Nagar Kukatpally,1,0,46.22
3233,2,2,1,4545,1002,Pragathi Nagar Kukatpally,1,1,45.54
3234,2,2,1,4204,981,Pragathi Nagar Kukatpally,1,1,41.24
3235,2,2,1,3399,1238,Pragathi Nagar Kukatpally,1,1,42.08
3236,2,2,1,3400,1238,Pragathi Nagar Kukatpally,1,1,42.09
3237,2,2,1,3389,1239,Pragathi Nagar Kukatpally,1,1,41.99
3238,2,2,1,4120,1001,Pragathi Nagar Kukatpally,1,1,41.24
3239,2,2,0,3333,1215,Pragathi Nagar Kukatpally,1,1,40.5
3240,2,2,1,4616,1159,Pragathi Nagar Kukatpally,1,1,53.5
3241,2,2,1,3788,1135,Pragathi Nagar Kukatpally,1,1,42.99
3242,2,2,1,4800,1250,Pragathi Nagar Kukatpally,1,0,60.0
3243,2,2,1,3800,1250,Pragathi Nagar Kukatpally,1,1,47.5
3244,2,2,1,4590,1002,Pragathi Nagar Kukatpally,1,1,45.99
3245,2,2,1,3700,1140,Pragathi Nagar Kukatpally,1,1,42.18
3246,2,2,1,4586,1221,Pragathi Nagar Kukatpally,1,1,56.0
3247,2,2,1,3871,1170,Pragathi Nagar Kukatpally,1,1,45.29
3248,2,2,0,4693,1108,Pragathi Nagar Kukatpally,1,1,52.0
3249,2,2,1,5054,1108,Pragathi Nagar Kukatpally,1,0,56.0
3250,2,2,1,3644,1180,Pragathi Nagar Kukatpally,1,1,43.0
3251,3,2,1,4522,1393,Pragathi Nagar Kukatpally,1,1,62.99
3252,2,2,1,4124,1079,Pragathi Nagar Kukatpally,1,1,44.5
3253,2,2,1,4500,1003,Pragathi Nagar Kukatpally,1,0,45.14
3254,2,2,1,4090,1100,Pragathi Nagar Kukatpally,1,1,44.99
3255,2,2,1,3900,1100,Pragathi Nagar Kukatpally,1,1,42.9
3256,2,2,1,4105,1079,Pragathi Nagar Kukatpally,1,1,44.29
3257,2,2,1,4500,1223,Pragathi Nagar Kukatpally,1,1,55.04
3258,2,2,1,4491,1002,Pragathi Nagar Kukatpally,1,1,45.0
3259,2,2,1,3700,1250,Pragathi Nagar Kukatpally,1,0,46.25
3260,2,2,1,4500,1209,Pragathi Nagar Kukatpally,1,1,54.4
3261,2,2,1,4500,1209,Pragathi Nagar Kukatpally,1,1,54.4
3262,2,2,1,3871,1170,Pragathi Nagar Kukatpally,1,1,45.29
3263,2,2,1,3699,1170,Pragathi Nagar Kukatpally,1,1,43.28
3264,2,2,1,4131,1005,Pragathi Nagar Kukatpally,1,1,41.52
3265,2,2,1,4087,1006,Pragathi Nagar Kukatpally,1,0,41.12
3266,2,2,1,4500,1003,Pragathi Nagar Kukatpally,1,1,45.14
3267,2,2,1,4077,1079,Pragathi Nagar Kukatpally,1,1,43.99
3268,2,2,1,3688,1220,Pragathi Nagar Kukatpally,1,1,44.99
3269,2,2,1,4100,978,Pragathi Nagar Kukatpally,1,1,40.1
3270,2,2,0,3762,1329,Pragathi Nagar Kukatpally,1,0,50.0
3271,2,2,1,4500,1223,Pragathi Nagar Kukatpally,1,0,55.04
3272,2,2,1,3700,1215,Pragathi Nagar Kukatpally,1,0,44.96
3273,2,2,1,4079,1009,Pragathi Nagar Kukatpally,1,1,41.16
3274,2,2,1,3431,1020,Pragathi Nagar Kukatpally,1,1,35.0
3275,2,2,1,3861,1010,Pragathi Nagar Kukatpally,1,0,39.0
3276,2,2,1,4124,1079,Pragathi Nagar Kukatpally,1,1,44.5
3277,2,2,1,3870,1170,Pragathi Nagar Kukatpally,1,1,45.28
3278,2,2,1,3800,1100,Pragathi Nagar Kukatpally,1,0,41.8
3279,2,2,1,4600,1250,Pragathi Nagar Kukatpally,1,0,57.5
3280,2,2,1,4800,1300,Pragathi Nagar Kukatpally,1,0,62.4
3281,2,2,1,4640,1250,Pragathi Nagar Kukatpally,1,0,58.0
3282,2,2,1,4500,1066,Pragathi Nagar Kukatpally,1,0,47.97
3283,2,2,1,4500,1165,Pragathi Nagar Kukatpally,1,0,52.42
3284,2,2,1,3892,1079,Pragathi Nagar Kukatpally,1,1,41.99
3285,2,2,1,3985,1079,Pragathi Nagar Kukatpally,1,1,43.0
3286,2,2,1,4800,1250,Pragathi Nagar Kukatpally,1,0,60.0
3287,2,2,1,4695,1150,Pragathi Nagar Kukatpally,1,1,53.99
3288,2,2,1,4077,1079,Pragathi Nagar Kukatpally,1,1,43.99
3289,2,2,1,4461,1300,Pragathi Nagar Kukatpally,1,0,57.99
3295,3,3,1,4190,2100,Pragathi Nagar Kukatpally,1,0,87.99
3296,3,3,1,4500,1542,Pragathi Nagar Kukatpally,1,0,69.39
3301,3,3,1,4522,1393,Pragathi Nagar Kukatpally,1,1,62.99
3303,3,3,1,4522,1393,Pragathi Nagar Kukatpally,1,1,62.99
3306,2,1,1,2406,1205,Tellapur,1,0,28.99
3307,2,1,0,5793,1122,Tellapur,1,1,65.0
3308,2,1,0,4944,1254,Tellapur,1,0,62.0
3309,2,1,0,6339,1262,Tellapur,1,1,80.0
3310,1,1,1,4000,400,Tellapur,1,0,16.0
3311,1,1,1,4000,400,Tellapur,1,0,16.0
3312,2,1,0,6493,1078,Tellapur,1,0,69.99
3313,1,1,1,4000,400,Tellapur,1,1,16.0
3314,1,1,1,4250,400,Tellapur,1,0,17.0
3315,2,1,0,5023,1254,Tellapur,1,0,62.99
3317,2,1,0,5400,1122,Tellapur,1,1,60.59
3318,2,1,0,6196,1123,Tellapur,1,1,69.58
3320,2,1,0,5582,1254,Tellapur,1,0,70.0
3321,2,1,0,6431,964,Tellapur,1,0,61.99
3322,2,2,0,5991,1402,Tellapur,1,1,83.99
3323,2,2,1,5502,1254,Tellapur,1,1,69.0
3325,2,2,1,5459,1254,Tellapur,1,0,68.46
3327,2,2,1,5600,1122,Tellapur,1,1,62.83
3328,2,2,1,5741,1254,Tellapur,1,0,71.99
3329,2,2,1,5183,1254,Tellapur,1,1,64.99
3333,2,2,1,5600,1402,Tellapur,1,1,78.51
3335,2,2,1,5532,1210,Tellapur,1,1,66.94
3341,2,2,1,5848,1402,Tellapur,1,1,81.99
3342,2,2,1,5250,1687,Tellapur,1,0,88.57
3343,2,2,1,5189,1122,Tellapur,1,0,58.22
3346,3,2,0,5515,1541,Tellapur,1,1,84.99
3348,2,2,0,6122,1078,Tellapur,1,0,66.0
3360,2,2,1,5677,1254,Tellapur,1,0,71.19
3363,2,2,1,5300,1122,Tellapur,1,0,59.47
3369,2,2,1,5347,1122,Tellapur,1,0,59.99
3371,2,2,1,5600,1254,Tellapur,1,0,70.22
3375,2,2,1,5600,1254,Tellapur,1,0,70.22
3376,2,2,1,5600,1254,Tellapur,1,0,70.22
3380,2,2,1,5200,1402,Tellapur,1,0,72.9
3382,2,2,1,5400,1122,Tellapur,1,1,60.59
3386,2,2,1,5500,1792,Tellapur,1,0,98.56
3393,2,2,1,5400,1122,Tellapur,1,1,60.59
3395,2,2,1,5347,1122,Tellapur,1,0,59.99
3397,2,2,1,5347,1122,Tellapur,1,0,59.99
3398,2,2,1,5563,1402,Tellapur,1,1,77.99
3399,2,2,1,6060,1122,Tellapur,1,0,67.99
3400,2,2,1,6060,1122,Tellapur,1,0,67.99
3407,2,2,0,6742,964,Tellapur,1,0,64.99
3408,2,2,1,5500,1432,Tellapur,1,0,78.76
3414,2,2,1,5492,1402,Tellapur,1,0,77.0
3416,2,2,1,5614,1122,Tellapur,1,1,62.99
3417,2,2,0,5183,1254,Tellapur,1,0,64.99
3418,2,2,1,5500,1254,Tellapur,1,0,68.97
3419,2,2,0,6126,1061,Tellapur,1,0,65.0
3421,2,2,0,6735,965,Tellapur,1,0,64.99
3422,2,2,1,5582,1254,Tellapur,1,0,70.0
3425,2,2,1,5500,1254,Tellapur,1,0,68.97
3426,2,2,1,5400,1254,Tellapur,1,1,67.72
3427,2,2,1,5500,2132,Tellapur,1,0,117.26
3429,2,2,1,5634,1402,Tellapur,1,1,78.99
3444,2,2,1,5582,1254,Tellapur,1,1,70.0
3445,2,2,1,5200,1122,Tellapur,1,0,58.34
3446,2,2,1,5252,1122,Tellapur,1,1,58.93
3453,3,2,0,5515,1541,Tellapur,1,0,84.99
3456,2,2,1,5500,1344,Tellapur,1,0,73.92
3460,2,2,1,5500,1673,Tellapur,1,0,92.02
3461,2,2,1,5500,1412,Tellapur,1,0,77.66
3463,2,2,1,5400,1402,Tellapur,1,0,75.71
3464,2,2,1,5793,1122,Tellapur,1,0,65.0
3465,3,2,0,5183,1254,Tellapur,1,0,64.99
3468,2,2,1,5500,1254,Tellapur,1,0,68.97
3471,2,2,1,5500,1874,Tellapur,1,0,103.07
3472,2,2,1,5500,1687,Tellapur,1,0,92.78
3473,2,2,1,5980,1254,Tellapur,1,1,74.99
3476,2,2,1,5200,1254,Tellapur,1,0,65.21
3478,2,2,1,5500,1254,Tellapur,1,0,68.97
3481,3,2,1,5453,2150,Tellapur,1,0,117.24
3482,2,2,1,5500,1122,Tellapur,1,0,61.71
3483,2,2,1,5500,1402,Tellapur,1,0,77.11
3484,2,2,0,5347,1122,Tellapur,1,0,59.99
3486,2,2,1,5349,1402,Tellapur,1,1,74.99
3488,3,2,0,5200,1673,Tellapur,1,1,87.0
3490,3,2,0,5183,1254,Tellapur,1,1,64.99
3492,2,2,1,5525,1122,Tellapur,1,0,61.99
3493,2,2,1,5342,1254,Tellapur,1,0,66.99
3494,2,2,0,5347,1122,Tellapur,1,0,59.99
3495,2,2,0,5524,1412,Tellapur,1,1,78.0
3496,2,2,1,5582,1254,Tellapur,1,0,70.0
3498,2,2,1,5349,1402,Tellapur,1,1,74.99
3499,2,2,0,6493,1155,Tellapur,1,1,74.99
3500,3,2,0,5952,1344,Tellapur,1,1,79.99
3501,2,2,1,5347,1122,Tellapur,1,0,59.99
3502,2,2,1,5347,1122,Tellapur,1,1,59.99
3503,2,2,1,5183,1254,Tellapur,1,0,64.99
3505,2,2,1,5793,1122,Tellapur,1,1,65.0
3506,2,2,1,5400,1254,Tellapur,1,0,67.72
3508,2,2,1,5299,1122,Tellapur,1,0,59.45
3509,2,2,1,5786,1122,Tellapur,1,0,64.92
3510,2,2,0,5347,1122,Tellapur,1,0,59.99
3511,2,2,1,5400,1402,Tellapur,1,1,75.71
3512,2,2,1,5706,1402,Tellapur,1,1,80.0
3516,2,2,1,6077,1254,Tellapur,1,0,76.21
3517,2,2,1,6180,1122,Tellapur,1,0,69.34
3521,2,2,1,5370,1122,Tellapur,1,1,60.25
3522,3,2,0,5200,1254,Tellapur,1,1,65.21
3523,2,2,1,5300,1254,Tellapur,1,0,66.46
3524,2,2,1,5500,1402,Tellapur,1,0,77.11
3525,2,2,1,5400,1254,Tellapur,1,0,67.72
3526,2,2,1,5400,1402,Tellapur,1,0,75.71
3527,2,2,1,5793,1122,Tellapur,1,0,65.0
3528,3,2,0,6176,1538,Tellapur,1,1,94.99
3529,2,2,1,5404,1254,Tellapur,1,0,67.77
3530,2,2,1,6177,1254,Tellapur,1,0,77.46
3531,2,2,1,5599,1402,Tellapur,1,1,78.5
3532,2,2,0,7803,897,Tellapur,1,0,69.99
3533,2,2,1,5394,1402,Tellapur,1,0,75.62
3535,2,2,1,5183,1254,Tellapur,1,0,64.99
3536,2,2,1,5793,1122,Tellapur,1,0,65.0
3537,2,2,0,6742,964,Tellapur,1,1,64.99
3538,2,2,1,5258,1236,Tellapur,1,0,64.99
3539,2,2,1,5845,1122,Tellapur,1,0,65.58
3544,2,2,1,5300,1254,Tellapur,1,0,66.46
3546,2,2,1,5392,1261,Tellapur,1,0,67.99
3547,2,2,1,5582,1254,Tellapur,1,0,70.0
3548,2,2,1,5793,1122,Tellapur,1,1,65.0
3550,2,2,1,6379,1254,Tellapur,1,0,79.99
3551,2,2,1,5350,1254,Tellapur,1,0,67.09
3558,2,2,1,5300,1402,Tellapur,1,0,74.31
3559,2,2,1,5500,1122,Tellapur,1,1,61.71
3560,2,2,1,6177,1254,Tellapur,1,0,77.46
3561,2,2,1,5701,1254,Tellapur,1,1,71.49
3563,2,2,1,5399,1254,Tellapur,1,0,67.7
3564,2,2,1,5347,1122,Tellapur,1,1,59.99
3565,2,2,1,6062,1402,Tellapur,1,1,84.99
3566,2,2,1,5422,1254,Tellapur,1,0,67.99
3571,2,2,1,5250,1254,Tellapur,1,0,65.83
3572,2,2,1,5263,1254,Tellapur,1,0,66.0
3573,2,2,1,5793,1122,Tellapur,1,0,65.0
3574,2,2,1,6091,1122,Tellapur,1,0,68.34
3575,2,2,1,5200,1254,Tellapur,1,0,65.21
3576,2,2,1,5804,1122,Tellapur,1,0,65.12
3577,2,2,1,6062,1402,Tellapur,1,1,84.99
3579,2,2,1,5347,1122,Tellapur,1,1,59.99
3582,2,2,1,5502,1254,Tellapur,1,1,69.0
3586,2,2,1,5949,1122,Tellapur,1,0,66.75
3587,2,2,1,5600,1122,Tellapur,1,0,62.83
3588,2,2,1,5614,1122,Tellapur,1,0,62.99
3589,2,2,1,5347,1122,Tellapur,1,0,59.99
3590,2,2,1,6060,1254,Tellapur,1,1,75.99
3592,2,2,1,5263,1254,Tellapur,1,0,66.0
3594,2,2,1,5582,1254,Tellapur,1,1,70.0
3600,2,2,1,5250,1122,Tellapur,1,0,58.9
3603,2,2,1,5525,1122,Tellapur,1,0,61.99
3607,2,2,1,5347,1122,Tellapur,1,0,59.99
3612,2,2,1,5614,1122,Tellapur,1,0,62.99
3613,2,2,0,6060,1122,Tellapur,1,0,67.99
3614,2,2,1,5400,1122,Tellapur,1,0,60.59
3615,2,2,1,5706,1402,Tellapur,1,1,80.0
3617,2,2,1,5347,1122,Tellapur,1,0,59.99
3618,2,2,1,5793,1122,Tellapur,1,1,65.0
3619,2,2,1,5588,1122,Tellapur,1,0,62.7
3620,2,2,1,5200,1254,Tellapur,1,0,65.21
3621,2,2,1,5347,1122,Tellapur,1,0,59.99
3622,2,2,1,5804,1122,Tellapur,1,1,65.12
3624,2,2,1,5300,1122,Tellapur,1,0,59.47
3625,2,2,1,5263,1254,Tellapur,1,0,66.0
3626,2,2,1,5300,1122,Tellapur,1,0,59.47
3627,2,2,1,5982,1122,Tellapur,1,0,67.12
3628,2,2,1,6220,1254,Tellapur,1,0,78.0
3629,3,3,1,5526,1538,Tellapur,1,0,84.99
3630,3,3,0,6046,2150,Tellapur,1,1,129.99
3631,4,3,0,5201,1538,Tellapur,1,0,79.99
3632,2,3,1,4900,1432,Tellapur,1,1,70.17
3633,2,3,1,4699,1432,Tellapur,1,0,67.29
3634,3,3,0,5200,1432,Tellapur,1,0,74.46
3635,3,3,1,5704,1597,Tellapur,1,0,91.09
3636,3,3,1,4703,1344,Tellapur,1,0,63.21
3638,2,3,0,5200,1597,Tellapur,1,0,83.04
3639,3,3,0,5581,2150,Tellapur,1,0,119.99
3640,3,3,1,5400,1673,Tellapur,1,1,90.34
3641,3,3,1,4702,1344,Tellapur,1,1,63.19
3643,3,3,1,5400,1687,Tellapur,1,1,91.1
3644,3,3,0,4897,2003,Tellapur,1,1,98.09
3645,3,3,1,5078,1792,Tellapur,1,1,91.0
3646,3,3,1,4761,1344,Tellapur,1,1,63.99
3648,3,3,1,5069,1874,Tellapur,1,0,94.99
3649,2,3,1,4722,1673,Tellapur,1,1,79.0
3650,3,3,1,4900,1538,Tellapur,1,1,75.36
3651,3,3,1,5400,2150,Tellapur,1,0,116.1
3652,3,3,1,5116,2150,Tellapur,1,0,109.99
3653,3,3,1,4900,1261,Tellapur,1,0,61.79
3654,3,3,1,5201,1538,Tellapur,1,1,79.99
3655,3,3,1,5580,1792,Tellapur,1,1,99.99
3656,3,3,1,5022,1792,Tellapur,1,1,89.99
3659,3,3,1,4699,1687,Tellapur,1,0,79.27
3660,3,3,1,4700,1673,Tellapur,1,0,78.63
3661,3,3,1,5400,1874,Tellapur,1,0,101.2
3662,3,3,1,5000,1874,Tellapur,1,1,93.7
3663,3,3,1,4700,1673,Tellapur,1,0,78.63
3664,3,3,1,4876,1538,Tellapur,1,1,74.99
3665,3,3,1,5400,2208,Tellapur,1,0,119.23
3666,3,3,0,5134,1597,Tellapur,1,0,81.99
3667,3,3,1,5000,2150,Tellapur,1,1,107.5
3668,3,3,1,5250,1687,Tellapur,1,0,88.57
3670,3,3,1,4802,1874,Tellapur,1,1,89.99
3671,2,3,1,5100,1432,Tellapur,1,0,73.03
3672,3,3,1,5400,1874,Tellapur,1,0,101.2
3673,3,3,1,4700,1874,Tellapur,1,1,88.08
3674,3,3,0,5322,1597,Tellapur,1,0,84.99
3676,3,3,1,5400,2150,Tellapur,1,0,116.1
3678,2,3,0,5072,1597,Tellapur,1,1,81.0
3679,3,3,0,4864,1850,Tellapur,1,1,89.98
3680,3,3,0,5200,5036,Tellapur,1,1,261.87
3681,3,3,0,5200,1673,Tellapur,1,0,87.0
3682,3,3,1,5400,1687,Tellapur,1,0,91.1
3683,3,3,1,5092,1673,Tellapur,1,1,85.19
3684,3,3,1,5400,2132,Tellapur,1,0,115.13
3686,3,3,1,5400,2208,Tellapur,1,1,119.23
3687,3,3,1,5350,1673,Tellapur,1,0,89.51
3689,3,3,0,6164,1833,Tellapur,1,1,112.99
3690,3,3,0,5300,1597,Tellapur,1,0,84.64
3691,3,3,0,5300,1687,Tellapur,1,0,89.41
3692,3,3,0,5072,1597,Tellapur,1,1,81.0
3694,3,3,0,5980,1438,Tellapur,1,1,85.99
3697,3,3,1,5400,1792,Tellapur,1,0,96.77
3698,3,3,1,4700,1538,Tellapur,1,1,72.29
3700,3,3,1,5400,2191,Tellapur,1,0,118.31
3701,3,3,0,5826,1373,Tellapur,1,1,79.99
3702,4,3,0,6371,3924,Tellapur,1,0,250.0
3703,3,3,1,4900,1751,Tellapur,1,0,85.8
3704,3,3,1,5450,1874,Tellapur,1,0,102.13
3706,2,3,0,5899,1373,Tellapur,1,1,80.99
3707,3,3,0,5300,1874,Tellapur,1,1,99.32
3708,3,3,0,5189,1792,Tellapur,1,0,92.99
3709,3,3,1,5385,1597,Tellapur,1,0,86.0
3710,2,3,1,4709,1412,Tellapur,1,1,66.49
3711,3,3,1,5400,1673,Tellapur,1,0,90.34
3712,3,3,1,5200,1538,Tellapur,1,0,79.98
3715,3,3,1,5005,1858,Tellapur,1,0,92.99
3716,3,3,1,4900,1751,Tellapur,1,0,85.8
3717,3,3,1,5159,1673,Tellapur,1,1,86.31
3718,3,3,0,5635,1597,Tellapur,1,0,89.99
3719,3,3,0,7116,2150,Tellapur,1,1,152.99
3720,3,3,1,5558,1673,Tellapur,1,1,92.99
3721,2,3,1,5446,1432,Tellapur,1,0,77.99
3724,2,3,1,4702,1344,Tellapur,1,1,63.19
3725,3,3,1,5000,1660,Tellapur,1,0,83.0
3726,3,3,1,5379,1673,Tellapur,1,0,89.99
3730,3,3,1,5400,1673,Tellapur,1,1,90.34
3734,3,3,1,5159,2132,Tellapur,1,0,109.99
3736,3,3,1,4696,1597,Tellapur,1,0,75.0
3737,3,3,1,5116,2150,Tellapur,1,0,109.99
3738,3,3,1,5300,1874,Tellapur,1,0,99.32
3739,3,3,1,5282,1874,Tellapur,1,0,98.98
3740,3,3,1,5500,1597,Tellapur,1,0,87.84
3741,3,3,1,5250,1673,Tellapur,1,0,87.83
3742,2,3,1,5300,1412,Tellapur,1,1,74.84
3743,3,3,1,5400,2132,Tellapur,1,0,115.13
3744,3,3,1,5400,1874,Tellapur,1,0,101.2
3745,3,3,1,5200,1597,Tellapur,1,1,83.04
3746,3,3,1,5399,1792,Tellapur,1,1,96.75
3748,3,3,1,5250,1687,Tellapur,1,0,88.57
3749,2,3,1,5726,1432,Tellapur,1,0,82.0
3750,3,3,1,5526,1538,Tellapur,1,0,84.99
3751,3,3,1,5678,1673,Tellapur,1,0,94.99
3752,3,3,1,5072,2208,Tellapur,1,0,111.99
3753,2,3,1,4888,1432,Tellapur,1,0,70.0
3754,3,3,1,5200,1597,Tellapur,1,1,83.04
3755,3,3,1,5468,1792,Tellapur,1,0,97.99
3756,3,3,1,5800,1673,Tellapur,1,0,97.03
3757,3,3,1,5621,1344,Tellapur,1,1,75.55
3758,3,3,1,5399,1597,Tellapur,1,0,86.22
3759,3,3,0,5400,2150,Tellapur,1,1,116.1
3760,2,3,1,5200,1432,Tellapur,1,1,74.46
3762,3,3,1,4799,1792,Tellapur,1,0,86.0
3763,2,3,1,5726,1432,Tellapur,1,0,82.0
3764,3,3,1,6403,1874,Tellapur,1,0,119.99
3765,3,3,1,5322,1597,Tellapur,1,0,84.99
3767,3,3,1,5200,1792,Tellapur,1,0,93.18
3768,3,3,1,5635,1597,Tellapur,1,0,89.99
3769,4,3,1,5603,3569,Tellapur,1,0,199.97
3770,3,3,1,5000,1344,Tellapur,1,0,67.2
3771,2,3,1,5100,1254,Tellapur,1,0,63.95
3773,3,3,1,5282,1344,Tellapur,1,0,70.99
3774,3,3,1,5869,1874,Tellapur,1,1,109.99
3775,3,3,1,6616,1874,Tellapur,1,1,123.98
3777,2,3,1,5000,1432,Tellapur,1,0,71.6
3778,3,3,1,5200,1874,Tellapur,1,0,97.45
3779,3,3,1,5291,1344,Tellapur,1,0,71.11
3780,3,3,1,5533,1874,Tellapur,1,1,103.69
3781,2,3,1,5237,1432,Tellapur,1,0,74.99
3782,2,3,1,5311,1412,Tellapur,1,0,74.99
3783,3,3,1,5200,1874,Tellapur,1,0,97.45
3784,3,3,1,5399,1874,Tellapur,1,0,101.18
3785,3,3,1,5200,1597,Tellapur,1,0,83.04
3786,3,3,1,5319,1673,Tellapur,1,0,88.99
3787,2,3,1,5865,1432,Tellapur,1,0,83.99
3788,3,3,1,5437,1792,Tellapur,1,0,97.43
3789,3,3,1,5059,2191,Tellapur,1,0,110.84
3790,3,3,1,5200,1538,Tellapur,1,0,79.98
3791,3,3,1,5201,1538,Tellapur,1,0,79.99
3792,2,3,1,5250,1344,Tellapur,1,0,70.56
3793,3,3,1,5250,2132,Tellapur,1,0,111.93
3795,3,3,1,5250,1687,Tellapur,1,1,88.57
3797,3,3,1,5200,2191,Tellapur,1,0,113.93
3798,3,3,1,5250,1792,Tellapur,1,0,94.08
3800,3,3,1,5080,1673,Tellapur,1,0,84.99
3801,3,3,1,5197,1597,Tellapur,1,0,83.0
3802,3,3,1,5200,2208,Tellapur,1,0,114.82
3803,2,3,1,5250,1432,Tellapur,1,0,75.18
3804,3,3,1,5250,2191,Tellapur,1,0,115.03
3805,3,3,1,5250,1344,Tellapur,1,0,70.56
3806,3,3,1,5250,2208,Tellapur,1,0,115.92
3807,3,3,1,5250,2191,Tellapur,1,0,115.03
3808,3,3,1,5250,1597,Tellapur,1,1,83.84
3810,3,3,1,5200,1538,Tellapur,1,1,79.98
3811,3,3,1,5200,1687,Tellapur,1,0,87.72
3812,3,3,1,5200,2191,Tellapur,1,0,113.93
3813,3,3,1,5195,1792,Tellapur,1,1,93.09
3814,3,3,1,5250,1792,Tellapur,1,0,94.08
3815,3,3,1,5200,1792,Tellapur,1,1,93.18
3816,3,3,1,5200,2132,Tellapur,1,0,110.86
3817,3,3,1,5200,1597,Tellapur,1,0,83.04
3819,3,3,1,5097,1687,Tellapur,1,0,85.99
3820,3,3,1,5250,1538,Tellapur,1,0,80.74
3821,3,3,1,5250,2132,Tellapur,1,0,111.93
3822,3,3,1,5250,2208,Tellapur,1,0,115.92
3823,3,3,1,5250,1687,Tellapur,1,0,88.57
3824,2,3,1,5200,2132,Tellapur,1,0,110.86
3825,3,3,1,5569,2150,Tellapur,1,0,119.73
3826,4,3,1,5603,3569,Tellapur,1,1,199.97
3827,3,3,1,5430,1792,Tellapur,2,0,97.31
3828,3,3,1,5100,1673,Tellapur,1,0,85.32
3829,3,3,1,5300,1687,Tellapur,1,0,89.41
3830,3,3,1,5611,1792,Tellapur,1,0,100.55
3831,2,3,1,5149,1432,Tellapur,1,0,73.73
3834,3,3,1,5157,1590,Tellapur,1,0,82.0
3835,3,3,1,5150,1597,Tellapur,1,1,82.25
3837,3,3,1,5065,1538,Tellapur,1,0,77.9
3838,3,3,1,5141,1731,Tellapur,1,0,88.99
3839,3,3,1,6696,1344,Tellapur,1,1,89.99
3840,3,3,1,5400,2208,Tellapur,1,0,119.23
3842,3,3,1,5431,1344,Tellapur,1,0,72.99
3843,3,3,0,5078,1792,Tellapur,1,0,91.0
3844,3,3,1,5334,1687,Tellapur,1,0,89.98
3845,3,3,1,5300,2132,Tellapur,1,0,113.0
3846,3,3,1,5300,1673,Tellapur,1,1,88.67
3848,2,3,1,5600,1432,Tellapur,1,0,80.19
3850,3,3,1,5200,2132,Tellapur,1,1,110.86
3851,3,3,1,5150,2208,Tellapur,1,0,113.71
3852,3,3,1,5100,1792,Tellapur,1,0,91.39
3853,3,3,1,5336,1874,Tellapur,1,1,100.0
3854,3,3,1,4900,1597,Tellapur,1,0,78.25
3855,2,3,1,4950,1412,Tellapur,1,0,69.89
3856,3,3,1,5100,1687,Tellapur,1,0,86.04
3857,3,3,1,5434,2208,Tellapur,1,0,119.98
3858,3,3,1,5000,1687,Tellapur,1,0,84.35
3859,2,3,1,6044,1344,Tellapur,1,0,81.23
3860,3,3,1,5526,1538,Tellapur,1,0,84.99
3861,2,3,1,5200,1432,Tellapur,1,0,74.46
3862,3,3,1,4743,1792,Tellapur,1,0,84.99
3863,3,3,1,5200,1687,Tellapur,1,0,87.72
3864,3,3,1,5300,2191,Tellapur,1,0,116.12
3865,3,3,1,4883,2150,Tellapur,1,1,104.98
3866,2,3,1,5311,1412,Tellapur,1,0,74.99
3867,3,3,1,5869,1874,Tellapur,1,0,109.99
3868,2,3,1,6019,1412,Tellapur,1,1,84.99
3869,3,3,1,5282,1344,Tellapur,1,1,70.99
3870,3,3,1,5400,1874,Tellapur,1,1,101.2
3871,2,3,1,5167,1432,Tellapur,1,0,73.99
3872,3,3,1,5944,1344,Tellapur,1,0,79.89
3873,3,3,1,5826,1597,Tellapur,1,0,93.04
3874,3,3,1,5877,1344,Tellapur,1,0,78.99
3875,3,3,1,5038,1687,Tellapur,1,0,84.99
3876,2,3,1,5100,1412,Tellapur,1,1,72.01
3877,2,3,1,5237,1432,Tellapur,1,0,74.99
3878,2,3,1,5311,1412,Tellapur,1,0,74.99
3879,3,3,1,5200,1792,Tellapur,1,0,93.18
3881,3,3,1,5133,1344,Tellapur,1,0,68.99
3882,2,3,1,5322,1597,Tellapur,1,0,84.99
3883,3,3,1,5400,1538,Tellapur,1,0,83.05
3884,3,3,1,5200,2208,Tellapur,1,0,114.82
3885,2,3,1,5311,1412,Tellapur,1,1,74.99
3886,3,3,1,5250,1874,Tellapur,1,0,98.38
3888,3,3,1,5097,1687,Tellapur,1,0,85.99
3889,3,3,1,5150,1687,Tellapur,1,0,86.88
3890,3,3,1,5200,1597,Tellapur,1,0,83.04
3891,3,3,1,5656,2191,Tellapur,1,0,123.92
3892,3,3,1,5208,1344,Tellapur,1,0,70.0
3894,2,3,1,5250,1412,Tellapur,1,0,74.13
3895,3,3,1,5200,1874,Tellapur,1,0,97.45
3896,3,3,1,5250,1673,Tellapur,1,0,87.83
3897,2,3,1,5586,1432,Tellapur,1,1,79.99
3898,2,3,1,5524,1412,Tellapur,1,1,78.0
3899,3,3,1,5581,2150,Tellapur,1,1,119.99
3900,2,3,1,5898,1432,Tellapur,1,0,84.46
